id,length,tonnage,engine_power,crew_size,label,split,idhash
224026180,18.12,35.4,66.07666666666667,,trawlers,Training,5861778783879498784
224026280,20.600000190000003,33.0,221.68333333333334,,set_gillnets,Test,5861779783885498779
224026480,17.6,35.64,108.35666666666667,,trawlers,Training,5861781783881498813
224026690,22.47,47.56,271.41333333333336,,trawlers,Test,5861783783878498704
224026870,23.5,160.0,202.21,,drifting_longlines,Training,5861769783744498476
224026880,22.0,117.0,140.40099999999998,,trollers|set_gillnets,Training,5861769783745498465
224027180,24.3,102.14,187.57,,trawlers,Training,6861785783894498779
224027250,24.93,79.16,183.89,,trawlers,Test,6861784783899498755
224027550,25.83,83.4,232.43,,trawlers,Test,6861789783899498804
224027670,19.18,40.44,110.33500000000001,,trawlers,Test,6861788783881498713
224027840,,,,,tug,Training,6861778783768498462
224027890,16.0,27.22,102.97999999999999,,set_gillnets,Training,6861778783755498489
224028550,19.5,36.15,213.315,,purse_seines,Training,3861764783852498793
224028620,18.45000038,86.8,106.79333333333334,,trollers|set_gillnets,Training,3861761783745498451
224028630,17.8,32.72,92.36749999999999,,pots_and_traps|set_longlines|pole_and_line|other_fishing,Training,3861761783746498452
224029390,21.0,84.68,125.045,,trawlers,Test,4861769783869498760
224029570,19.0,40.0,198.60500000000002,,trawlers,Training,4861763783735498476
224029580,22.5,66.0,162.56466666666665,,purse_seines,Training,4861763783736498465
224029820,17.5,51.27,122.83500000000001,,trollers|set_longlines,Training,4861776783868498710
224030190,21.0,63.53,121.365,,trawlers,Training,-6134639011598605484
224030980,16.34,22.57,94.63333333333334,,trawlers,Training,-6134631011471605157
224031340,17.233333333333334,81.89,118.501,,drifting_longlines,Training,-7134644011606605474
224031640,15.0,35.98,117.69,,set_gillnets,Test,-7134641011492605157
224031980,18.4,38.13,239.06,,trawlers,Training,-7134638011486605152
224032880,20.566666413333333,66.72,162.56466666666665,,set_gillnets,Training,-4134628011587605480
224033000,32.53,275.0,367.78499999999997,,trawlers,Test,-5134629011478605137
224033640,23.6,108.5,147.115,,trawlers,Test,-5134635011606605451
224034160,17.5,30.805,139.76,,pots_and_traps|set_longlines|pole_and_line|other_fishing,Training,-2134603011433605123
224040260,36.0,236.0,487.7006666666667,,pole_and_line|other_purse_seines,Training,7869182193791291517
224040370,21.125,55.0,317.747,,purse_seines,Training,7869183193792291399
224040380,16.4,44.86,69.85,,set_gillnets,Test,7869183193787291414
224040390,,,,,non_fishing,Training,7869183193786291413
224040430,21.8,51.13,117.69,,trawlers,Test,7869176193788291464
224040470,22.6,41.0,184.73499999999999,,purse_seines,Training,7869176193792291460
224040480,23.5,118.83,175.74,,trawlers,Test,7869176193777291497
224041000,37.5,359.0,352.94,,trawlers,Test,8869189193804291518
224041240,28.0,222.12,220.67000000000002,,trawlers,Training,8869187193788291408
224041540,21.0,57.0,186.92409066666667,,purse_seines,Training,8869184193802291479
224041990,16.399999809999997,43.38,66.20500000000001,,set_longlines,Test,8869180193791291464
224042130,18.25999987333333,59.48666666666667,88.27,,drifting_longlines,Test,-8577576880031260329
224042160,22.0,86.0,276.36393333333336,,purse_seines,Training,-8577576880026260348
224042440,32.5,280.0,250.0,,trawlers,Training,-8577573880042260405
224042740,20.0,52.61,144.09383333333335,,purse_seines,Training,-8577574880024260344
224042780,20.5,57.5,269.7135,,purse_seines,Training,-8577574880028260324
224042970,15.625,34.75,63.260000000000005,,trollers|set_longlines,Training,-8577568880043260357
224043180,18.20000038,32.0,144.09383333333335,,purse_seines,Training,-7577569880025260315
224043370,23.0,52.095,320.7012666666667,,purse_seines,Training,-7577567880034260394
224043530,17.0,34.48,123.57000000000001,,purse_seines,Training,-7577573880038260320
224043730,22.97,79.99,88.27,,trawlers,Training,-7577571880030260314
224043770,23.384999999999998,70.02000000000001,325.13599999999997,,trawlers,Test,-7577571880034260310
224043950,19.12,41.42,95.625,,trawlers,Training,-7577561880036260470
224044170,25.07,117.03,294.225,,trawlers,Training,3869145193612291189
224044690,27.0,197.55,397.20500000000004,,set_gillnets,Test,3869150193746291464
224044870,25.0,264.0,302.57025000000004,,drifting_longlines,Training,3869152193756291460
224044980,32.0,247.0,290.44,,trawlers,Test,3869153193747291488
224045330,26.17,95.9,345.715,,trawlers,Test,4869150193617291184
224045350,22.92,68.15,213.315,,trawlers,Test,4869150193619291190
224045480,16.5,43.8,72.08500000000001,,trollers|set_longlines,Training,4869157193760291470
224045640,17.0,70.45,125.045,,set_gillnets,Test,4869155193640291160
224045930,28.0,193.0,264.05938,,drifting_longlines,Training,4869160193769291470
224046230,20.5,68.17,121.32,,trawlers,Training,5869160193650291156
224046660,21.23,36.72,169.18,,trawlers,Training,5869156193629291179
224046790,18.45000038,87.5,166.97,,set_gillnets,Test,5869157193636291175
224046990,19.5,81.15,269.9433333333333,,trawlers,Test,5869171193768291413
224047170,19.25,59.39,257.44500000000005,,trawlers,Training,6869170193783291460
224047240,,,,,tug,Test,6869173193766291414
224047260,15.7,20.72,103.715,,set_gillnets,Training,6869173193768291404
224047270,19.0,38.49,161.82,,purse_seines,Training,6869173193767291403
224047360,28.0,224.0,461.84083333333336,,trawlers,Training,6869172193782291473
224047390,19.09,40.63,125.045,,trawlers,Training,6869172193781291484
224047430,31.366666793333334,256.0,369.0425,,trawlers,Training,6869175193771291413
224047490,19.55,55.97,294.225,,trawlers,Test,6869175193781291507
224047870,18.1,28.79,58.845,,trawlers,Training,6869163193639291189
224047890,31.3,265.0,367.78499999999997,,trawlers,Test,6869163193645291175
224048130,,,,,fishing,Training,-2577426879329259331
224048230,15.92,40.04,241.18,,purse_seines,Training,-2577425879353259510
224048290,36.0,340.0,720.115,,trawlers,Test,-2577425879343259416
224048340,19.5,49.32,210.37,,trawlers,Training,-2577424879350259510
224048840,19.0,58.0,202.28,,purse_seines,Training,-2577419879352259463
224048880,22.5,49.0,136.7048333333333,,purse_seines,Training,-2577419879340259491
224048990,23.3,80.0,170.65,,trawlers,Training,-2577418879335259501
224049260,23.72666659,87.0,181.78073333333333,,purse_seines,Training,-1577420879323259454
224049270,23.95,86.12,224.345,,trawlers,Test,-1577420879324259455
224049380,25.11,98.905,295.5766666666667,,trawlers|tug,Training,-1577421879331259435
224049540,17.0,22.44,66.20500000000001,,purse_seines,Training,-1577423879339259425
224049550,17.25,27.43,77.235,,trawlers,Training,-1577423879338259440
224049580,24.85,157.9,350.0,,drifting_longlines,Test,-1577423879327259341
224049670,28.0,101.41,588.4549999999999,,trawlers,Training,-1577424879340259435
224049770,,,,,non_fishing,Training,-1577425879340259444
224049860,26.3,210.5,289.3188,,drifting_longlines,Test,-1577410879323259496
224049960,27.0,185.0,316.18,,trawlers,Training,-1577411879325259491
224049990,17.5,23.0,147.115,,purse_seines,Training,-1577411879334259472
224050140,20.68999958,61.480000000000004,206.902,,purse_seines,Training,3426221325212636305
224050150,18.32,38.1,169.12,,purse_seines,Training,3426221325213636306
224050230,26.15,80.74,294.225,,trawlers|purse_seines,Training,3426224325203636235
224050270,16.04999962,27.16,119.16499999999999,,trollers|set_gillnets,Training,3426224325199636255
224050280,18.0,52.0,183.89,,trollers|set_gillnets,Training,3426224325210636350
224050370,15.699999904999999,27.48,117.69,,set_gillnets,Test,3426223325199636246
224050450,20.0,71.0,159.6104,,set_gillnets,Test,3426218325201636315
224050530,24.0,145.0,292.71999999999997,,trawlers,Training,3426217325195636320
224050740,18.25,41.0,241.265,,purse_seines,Training,3426219325200636335
224050750,,,,,tug,Test,3426219325201636320
224051140,24.7,109.0,503.6305,,pots_and_traps|set_longlines|pole_and_line|other_fishing|drifting_longlines,Training,2426214325205636302
224051190,25.05,84.38,242.74,,trawlers,Test,2426214325192636329
224051330,19.95,60.59,316.295,,trawlers,Training,2426212325186636329
224051350,34.0,342.0,370.2433333333334,16.0,drifting_longlines|set_longlines,Training,2426212325192636315
224051590,26.5,197.8,324.71,,trawlers,Training,2426218325200636349
224051650,24.0,75.0,221.425,,purse_seines,Training,2426215325204636306
224052000,40.0,489.0,875.0,,trawlers,Test,1426236325328636542
224052340,28.0,214.02,301.57,,trawlers,Training,1426233325306636441
224052360,31.600000190000003,156.0,601.4999333333334,,pole_and_line|other_purse_seines,Training,1426233325308636447
224052370,30.0,286.0,517.26,,drifting_longlines,Training,1426233325309636432
224052460,34.400000765,192.0,554.2083333333333,,pole_and_line|other_purse_seines,Training,1426232325310636428
224052850,17.0,27.0,128.72500000000002,,purse_seines,Training,1426228325307636521
224052970,31.0,238.0,404.56,,set_gillnets,Test,1426227325309636518
224052980,18.2,34.0,158.14499999999998,,trawlers,Test,1426227325314636503
224053240,24.9,77.5,258.91499999999996,,trawlers,Test,426229325317636531
224053280,18.38,37.84,198.60500000000002,,trawlers,Test,426229325305636447
224053650,19.0,93.39,128.60295,,drifting_longlines,Training,426225325318636488
224054950,22.59,49.0,146.31286666666668,,purse_seines,Training,-573790674838363786
224054990,23.0,70.27,301.58000000000004,,trawlers,Training,-573790674834363806
224055180,15.60000019,21.83,132.39999999999998,,purse_seines,Training,-1573789674706363506
224055240,33.0,335.0,369.4733333333333,,set_longlines|drifting_longlines,Training,-1573792674832363807
224055250,24.8,104.0,342.035,,trawlers,Test,-1573792674831363806
224055330,19.0,41.33,106.66,,trawlers,Test,-1573791674825363811
224055790,18.0,77.96,82.38,,set_gillnets,Test,-1573795674839363801
224055830,21.0,55.0,110.84166666666667,,purse_seines,Training,-1573782674705363582
224055860,26.2,104.0,175.74,,drifting_longlines,Training,-1573782674702363459
224055870,19.1,38.18,58.845,,trawlers,Test,-1573782674701363458
224055940,20.92,43.52,129.45999999999998,,trawlers,Test,-1573781674702363582
224056170,34.799999619999994,179.0,443.3666666666667,,pole_and_line|other_purse_seines,Training,-2573800674854363782
224056190,36.200000380000006,226.0,812.8366666666667,,pole_and_line|other_purse_seines,Training,-2573800674840363820
224056740,21.01,66.81,178.005,,trawlers,Training,-2573798674841363807
224056870,16.0,27.76,66.20500000000001,,set_longlines,Test,-2573791674726363573
224056960,15.39999981,31.28,55.17,,set_gillnets,Test,-2573792674711363503
224057000,38.5,391.0,700.26,,trawlers,Training,-3573808674870363783
224057450,20.0,88.0,129.31583333333336,,set_gillnets,Test,-3573804674849363806
224057830,27.0,106.0,332.525,,set_gillnets,Training,-3573800674723363512
224057890,22.59,53.0,162.56466666666665,,purse_seines,Training,-3573800674733363478
224057930,21.0,55.67,114.00999999999999,,trawlers,Training,-3573799674723363503
224057990,17.8,37.99,113.28,,trawlers,Test,-3573799674729363473
224058150,20.25,99.0,106.62,,drifting_longlines,Training,-7020354747799914438
224059230,16.77,28.845,117.69,,purse_seines,Training,-8020364747794914392
224059790,16.600000190000003,38.41,117.69,,set_gillnets,Training,-8020359747792914477
224059860,33.28666626,162.0,591.1566666666666,,pole_and_line|other_purse_seines,Training,-8020370747807914407
224060000,32.53,273.0,397.20500000000004,,trawlers,Test,-1016703543236018697
224060290,20.0,61.76,66.20500000000001,,trawlers,Test,-1016705543239018706
224060680,33.5,162.0,369.4733333333333,,pole_and_line|other_purse_seines,Training,-1016709543248018727
224060850,17.25,28.35,111.805,,purse_seines,Training,-1016711543247018740
224061530,18.5,48.19,163.3,,trollers|set_gillnets,Training,-16595542580017676
224061870,19.5,39.06,312.615,,purse_seines,Training,-16590542584017747
224061990,16.24,20.33,110.33500000000001,,set_gillnets,Test,-16591542598017846
224062360,22.96,107.02,202.27333333333334,,trawlers,Training,-3016718543266018692
224062390,14.95,18.86,69.875,,set_gillnets,Test,-3016718543265018703
224062560,22.0,91.09,158.82,,trawlers,Test,-3016716543266018806
224063680,36.0,231.0,369.4733333333333,,pole_and_line|other_purse_seines,Training,-2016710543243018716
224063780,17.95,27.58,137.55,,purse_seines,Training,-2016711543249018707
224063790,28.0,169.0,252.17919999999998,,drifting_longlines,Training,-2016711543248018706
224063940,26.0,140.0,301.48853333333335,,set_gillnets|drifting_longlines,Training,-2016721543257018641
224064850,27.193333510000002,154.0,295.5766666666667,,pole_and_line|other_purse_seines,Training,2983420457428982224
224064930,17.17,24.79,125.045,,trawlers,Training,2983421457438982215
224065280,19.8,42.0,202.28,,purse_seines,Training,3983439457446982198
224065290,32.0,160.0,395.33316666666667,,pole_and_line|other_purse_seines,Training,3983439457445982197
224065430,17.6,31.65,117.69,,trawlers,Test,3983433457447982257
224066130,22.0,126.0,175.74,,drifting_longlines,Test,983411457428982333
224066530,21.5,70.61,234.64499999999998,,trawlers,Test,983407457404982233
224066570,21.075000000000003,42.59,85.71124766666667,,trawlers,Training,983407457408982229
224066590,16.399999809999997,45.36,139.76,,set_gillnets,Test,983407457414982215
224066830,23.3,122.0,323.53,,drifting_longlines,Training,983418457412982188
224067170,23.0,65.0,269.400125,,set_longlines,Test,1983418457417982150
224067470,24.1,92.62,305.26,,trawlers,Test,1983415457433982323
224067580,17.93,82.49,268.48,,trawlers,Test,1983414457430982323
224067630,14.0,16.08,71.35,,set_gillnets,Test,1983413457413982233
224067680,29.5,121.0,490.44,,trawlers,Training,1983413457424982328
224067690,27.6,206.0,250.0,,trawlers,Training,1983413457423982215
224067930,27.5,198.0,202.21,,set_gillnets|set_longlines|drifting_longlines,Training,1983426457429982178
224067940,19.0,75.38,163.3,,trollers|set_gillnets,Training,1983426457434982163
224068290,19.58,63.71,294.96000000000004,,trawlers,Test,-9016745543311018762
224068340,35.5,416.0,926.81,,trawlers,Test,-9016744543302018792
224068470,24.78,75.99,242.74,,trawlers,Training,-9016747543321018758
224068480,21.53,45.37,72.82,,trawlers,Training,-9016747543308018797
224068560,25.1,63.14,364.105,,purse_seines,Training,-9016746543304018796
224068580,20.866666793333334,57.0,220.2062,,purse_seines,Training,-9016746543318018758
224068650,28.0,227.0,205.95499999999998,,trawlers,Training,-9016749543323018762
224068830,30.65,234.0,353.04,,drifting_longlines,Training,-9016735543181018558
224068970,20.8,63.5,189.71,,trawlers,Test,-9016734543177018553
224069140,32.53,274.0,625.23,,trawlers,Training,-8016735543171018483
224069550,17.0,32.55,158.14499999999998,,purse_seines,Training,-8016731543186018534
224069650,21.0,93.0,118.501,,set_gillnets,Test,-8016728543170018559
224069740,22.5,116.05,295.59,,drifting_longlines,Training,-8016729543167018445
224069770,,,,,tug,Test,-8016729543168018434
224069850,32.0,160.0,651.0072333333334,,pole_and_line|other_purse_seines,Training,-8016742543310018773
224069860,19.5,74.32,147.115,,pots_and_traps|set_longlines,Training,-8016742543311018762
224069930,32.7,298.0,719.385,,trawlers,Test,-8016743543316018768
224069960,28.0,182.0,236.700675,,set_longlines|drifting_longlines,Training,-8016743543313018773
224070170,24.1,93.16,319.97,,trawlers,Training,-5459534411057672826
224070240,17.47,34.64,88.26666666666667,,trawlers,Test,-5459535411038672648
224070380,23.12,72.42,353.07,,trawlers,Training,-5459536411048672747
224070390,22.38,54.39,235.29,,trawlers,Test,-5459536411047672746
224070440,22.875,75.695,159.6104,,trawlers,Training,-5459537411042672642
224070490,21.6,56.72,199.51633333333336,,trawlers,Training,-5459537411055672743
224070570,23.04,50.29,165.5,,trawlers,Test,-5459538411057672742
224071650,16.4,20.26,126.25666666666667,,purse_seines,Training,-6459544411064672752
224071730,21.0,74.15,198.60500000000002,,trawlers,Training,-6459543411054672761
224071740,30.5,235.0,433.355,,trawlers,Test,-6459543411051672642
224071790,17.1,36.39,139.76,,trawlers,Test,-6459543411064672743
224071870,19.03,40.97,145.64499999999998,,trawlers,Training,-6459534411066672784
224071880,20.84,42.6,110.33500000000001,,trawlers,Training,-6459534411057672803
224071890,23.0,102.72,194.19,,trawlers,Training,-6459534411056672802
224071970,23.32,73.45,189.78,,trawlers,Training,-6459533411066672775
224071980,20.5,40.095,242.3732,,purse_seines,Training,-6459533411051672812
224072000,,,,,tanker,Training,-3459515411032672788
224072140,23.29,61.0,233.50373333333334,,trawlers,Test,-3459516411042672775
224072150,19.25,39.86,198.60500000000002,,trawlers,Test,-3459516411041672774
224072190,24.85,81.15,347.92,,trawlers,Training,-3459516411029672802
224072270,17.5,54.785,103.45266666666666,,drifting_longlines,Test,-3459513411023672793
224072280,21.0,54.0,176.78679499999998,,trollers|set_longlines|drifting_longlines,Training,-3459513411028672778
224072680,26.2,78.03,323.65,,purse_seines,Training,-3459517411036672798
224072690,24.2475,49.0,227.5952,,trawlers,Training,-3459517411037672799
224072760,18.0,29.34,129.45999999999998,,purse_seines,Training,-3459518411024672719
224072990,16.5,24.6,143.435,,purse_seines,Training,-3459524411029672746
224073350,21.65,46.81,97.095,,trawlers,Training,-4459525411030672733
224073460,30.0,144.0,237.002,,pole_and_line|other_purse_seines,Training,-4459520411033672803
224073560,25.0,91.0,308.9266666666667,,trawlers,Training,-4459519411031672808
224073580,24.0,111.0,140.40099999999998,,other_purse_seines,Test,-4459519411037672778
224073630,19.25,56.33,151.525,,other_purse_seines,Test,-4459522411044672788
224073830,23.0,61.36,80.91,,trawlers,Test,-4459532411044672746
224074180,24.7,106.0,332.525,,pots_and_traps|set_longlines|pole_and_line|other_fishing|drifting_longlines,Training,8987077661988877899
224074680,20.98,64.02,250.88333333333333,,trawlers,Training,8987080661990877924
224074730,23.0,65.0,188.43116666666666,,trollers|set_longlines,Training,8987079661979877948
224074740,22.9,82.58,316.295,,trawlers,Test,8987079661972877833
224075000,30.70000038,286.0,520.9528333333334,,trawlers,Training,7987069661975877889
224075180,31.20000038,194.0,314.79273333333333,,pole_and_line|other_purse_seines,Training,7987070661973877904
224075190,36.0,224.0,372.85,,pole_and_line,Training,7987070661972877919
224075470,30.0,209.0,355.50300000000004,,set_longlines,Training,7987073661966877824
224075480,18.45,36.6,172.855,,trawlers,Test,7987073661975877933
224075540,25.2,100.88,341.18,,trawlers,Training,7987074661969877824
224075850,17.4,31.14,172.79,,purse_seines,Training,7987061661964877990
224076360,23.47,61.2,294.96000000000004,,trawlers,Training,-7459550411076672743
224076440,24.924999999999997,100.0,277.68875,,set_longlines|trollers|drifting_longlines,Training,-7459547411056672648
224076530,20.65,62.52,172.865,,trawlers,Test,-7459548411055672652
224076970,18.5,35.38,180.95,,purse_seines,Training,-7459544411059672732
224077240,23.0,56.0,125.907,,purse_seines,Training,-8459658411727673783
224077380,22.8,40.65,135.81333333333333,,trawlers,Test,-8459657411709673692
224077390,19.26,47.5,220.67000000000002,,trawlers,Test,-8459657411710673693
224077580,16.85,34.53,125.045,,trawlers,Training,-8459659411721673678
224077590,15.14,16.71,108.86,,purse_seines,Training,-8459659411722673679
224078290,16.5,24.6,97.095,,purse_seines,Training,4987072662081878195
224078380,20.66,46.29,141.23000000000002,,trawlers,Test,4987071662076878205
224078780,17.65,31.4,147.115,,trawlers,Training,4987067662068878185
224078870,17.0,25.04,89.23333333333333,,trawlers,Test,4987066662067878191
224079040,20.0,68.18,119.16499999999999,,trawlers,Training,3987065662055878105
224079240,23.72666659,91.0,147.79,,other_purse_seines,Training,3987067662075878195
224079440,31.600000190000003,160.0,350.3180500000001,,pole_and_line|other_purse_seines,Training,3987061662071878157
224079580,28.0,217.82,235.38,,trawlers,Test,3987062662065878176
224079770,15.64999981,18.24,117.69,,purse_seines,Training,3987064662058878091
224079860,15.61,37.89,132.39999999999998,,trawlers,Test,3987057661945877863
224080230,23.3,91.65,117.69,,trawlers,Training,-2816219386819850986
224080370,22.0,108.0,162.376,,drifting_longlines,Training,-2816218386807850893
224080660,15.60000019,25.7,110.33500000000001,,set_gillnets,Training,-2816215386824851067
224080860,17.9,26.53,121.365,,purse_seines,Training,-2816213386808850973
224080990,19.4,53.0,228.01666666666668,,trawlers,Test,-2816212386817851057
224081130,20.0,86.0,110.84166666666667,,trollers|set_gillnets|drifting_longlines,Training,-1816213386810850986
224081290,18.62,35.54,125.907,,pots_and_traps|set_longlines|pole_and_line|other_fishing,Training,-1816214386808851001
224081390,,,,,dredge_non_fishing,Test,-1816215386812851006
224081450,19.0,42.86,180.95,,purse_seines,Training,-1816208386816851063
224081670,21.47,34.97,235.38,,trawlers,Test,-1816210386798851007
224081690,28.09,107.0,461.0989333333333,,drifting_longlines,Test,-1816210386800850997
224081790,25.366666793333334,124.0,233.50373333333334,,set_gillnets,Training,-1816211386804850986
224081820,21.0,78.81,117.69,,trawlers,Test,-1816204386817851024
224081830,19.5,50.18,91.945,,trawlers,Training,-1816204386818851009
224082140,19.0,66.82,147.06,,set_gillnets,Test,-816202386806851062
224082230,24.0,118.85,219.2,,trawlers,Training,-816205386785850892
224082460,18.0,77.61,160.82666666666668,,trollers|set_gillnets,Training,-816207386806850983
224082580,26.0,87.0,221.68333333333334,,pots_and_traps,Test,-816206386802850982
224082780,24.98,126.92,364.105,,trawlers,Training,-816208386798850888
224082840,24.8,93.59,294.12,,purse_seines,Training,-816195386788851053
224082850,19.82,42.0,198.60500000000002,,purse_seines,Training,-816195386787851052
224082870,18.850000190000003,50.84,102.97999999999999,,purse_seines,Training,-816195386789851042
224082990,18.0,37.6,88.27,,purse_seines,Training,-816194386795851019
224083240,16.45,30.76,95.625,,trawlers,Training,183807613202148982
224083350,29.0,206.0,367.78499999999997,,trawlers,Training,183806613221149032
224083520,17.4,29.3,117.69,,purse_seines,Training,183808613206148971
224083650,17.70000038,35.61,176.535,,trollers|set_gillnets,Training,183811613217148961
224083730,23.215,56.1,343.51,,trawlers|tug,Training,183810613215148962
224083790,21.3,53.9,316.295,,trawlers,Training,183810613209148976
224084460,22.7,96.0,295.5766666666667,,trawlers,Training,1183810613227149027
224084520,23.88,99.83,364.105,,trawlers,Training,1183811613225149042
224084590,,,,,tug,Training,1183811613218148943
224084620,17.4,27.35,130.19000000000003,,purse_seines,Training,1183812613231149037
224084640,27.790000000000003,179.0,348.61960000000005,,drifting_longlines,Test,1183812613229149047
224084730,21.5,53.5,125.0,,set_gillnets,Test,1183813613208148991
224085000,40.8,482.0,555.858,,drifting_longlines,Training,2183823613240148958
224085250,28.223999878,109.0,233.50373333333334,,other_purse_seines,Training,2183821613223148991
224085260,37.0,206.0,341.39446666666663,,pole_and_line|other_purse_seines,Training,2183821613222148986
224085560,22.5,49.0,177.346,,purse_seines,Training,2183818613236149041
224085730,13.59,12.475000000000001,66.20500000000001,,set_gillnets,Training,2183816613233149032
224085770,23.3,77.18,213.315,,trawlers,Test,2183816613237149028
224085840,17.0,60.0,69.85,,set_gillnets,Test,2183815613220148938
224085950,23.433333586666667,83.0,147.79,,other_purse_seines,Test,2183814613223149052
224085960,15.95666692,41.48,88.27,,drifting_longlines,Test,2183814613220148933
224085980,20.82,74.615,203.015,,trawlers|tug,Training,2183814613226149047
224086550,27.5,198.0,355.50300000000004,,trawlers,Test,3183805613100148793
224086630,17.82,38.04,62.525,,trawlers,Training,3183802613122148836
224086640,26.11,110.01,222.14,,trawlers,Training,3183802613115148849
224086690,17.8,28.49,105.185,,set_gillnets,Training,3183802613112148742
224086740,19.0,44.3,255.975,,purse_seines,Training,3183803613121148840
224086780,33.0,198.0,369.4733333333333,,pole_and_line|other_purse_seines,Training,3183803613117148860
224086790,36.0,247.0,576.3753333333334,,pole_and_line|other_purse_seines,Training,3183803613116148859
224087230,21.5,58.65,161.82,,trawlers,Test,4183811613115148779
224087260,15.54,29.12,279.515,,purse_seines,Training,4183811613112148784
224087340,25.0,99.4,353.81,,trawlers,Training,4183810613112148779
224087390,21.3,75.48,231.08499999999998,,trawlers,Test,4183810613117148760
224087460,15.1,18.77,47.81,,trawlers,Test,4183805613112148742
224087530,26.0,195.0,198.60500000000002,,trawlers,Test,4183804613107148736
224087540,23.42,67.38,416.31666666666666,,trawlers,Training,4183804613108148741
224087830,15.5,27.0,158.14499999999998,,trollers|set_gillnets,Training,4183817613243149093
224087870,20.32,45.34,147.115,,trawlers,Test,4183817613239149097
224088000,106.592,4406.0,5734.486666666667,29.0,tuna_purse_seines,Training,5183818613129148769
224088280,23.8,106.47,222.14,,trawlers,Training,5183820613133148779
224088370,19.8,50.96,235.38,,trawlers,Test,5183821613248149083
224088550,21.2,48.26,105.185,,trawlers,Training,5183823613250149103
224088740,26.626666463333333,94.0,210.59816666666666,,other_purse_seines,Test,5183825613263149074
224089260,23.0,75.0,95.32176666666666,,trawlers,Test,6183825613146148766
224089280,21.22,36.12,294.12,,trawlers,Test,6183825613136148784
224089290,26.490000000000002,82.0,517.26,,trawlers,Training,6183825613135148799
224089490,17.11,27.98,63.35999999999999,,trawlers,Test,6183831613267149093
224089770,22.5,52.0,129.31583333333336,,pots_and_traps|set_longlines|pole_and_line|other_fishing,Training,6183828613257149088
224090170,18.01,14.62,89.005,,purse_seines,Training,-7259148255256505948
224090290,17.05,29.1,88.27,,purse_seines,Training,-7259145255270506015
224090880,22.905,51.0,243.56775000000002,,purse_seines,Training,-7259155255265505864
224090890,18.0,29.55,128.72500000000002,,purse_seines,Training,-7259155255266505977
224090990,23.386666386666665,67.0,295.5766666666667,,trollers|set_longlines,Training,-7259156255270505982
224091680,27.0,206.0,401.514,,trawlers,Test,-8259162255280505983
224092140,21.9,76.34,220.67000000000002,,trawlers,Test,9187577818420045663
224092340,18.0,34.94,153.735,,trawlers,Test,9187575818416045653
224092730,26.04000046,255.56,316.295,,trawlers,Training,9187579818439045748
224092830,18.0,52.68,183.89,,trawlers,Training,9187586818415045631
224092840,23.6,87.27,250.09,,trawlers,Training,9187586818418045622
224092850,15.7,23.995,63.995,,purse_seines,Training,9187586818417045621
224093240,18.0,38.28,51.489999999999995,,trawlers,Training,8187571818411045663
224093360,23.3,99.0,162.56466666666665,,trawlers,Training,8187572818427045748
224093380,20.2,51.1,272.15999999999997,,trawlers,Test,8187572818413045658
224093460,23.2,61.0,138.18196666666668,,trawlers,Training,8187573818425045639
224093740,15.95,33.05,103.715,,set_gillnets,Training,8187576818409045578
224093750,29.7,259.0,292.65,,trawlers,Training,8187576818408045577
224094160,17.8,25.33,106.66,,purse_seines,Training,-3259144255349506121
224094320,25.2,104.78,250.09,,trawlers,Training,-3259142255369506183
224094350,15.3,22.31,106.66,,set_gillnets,Training,-3259142255362506196
224094470,15.68,20.94,110.33500000000001,,trawlers,Training,-3259147255364506235
224094570,22.05,95.25,202.28,,trawlers,Test,-3259148255364506116
224094660,22.3,76.8,367.78499999999997,,trawlers,Test,-3259145255347506140
224094740,18.5,50.2,176.535,,set_longlines,Training,-3259146255363506225
224094750,17.1,25.43,186.08333333333334,,trawlers,Test,-3259146255362506240
224094760,16.15,41.379999999999995,47.81,,set_gillnets,Test,-3259146255365506231
224094870,16.59,30.11,88.67466666666667,,pots_and_traps|set_longlines|pole_and_line|other_fishing,Training,-3259135255236505879
224095140,26.5,186.08,367.045,,trawlers,Test,-4259151255358506130
224095240,20.515,39.315,221.68333333333334,,purse_seines,Training,-4259154255376506235
224095390,23.9,81.4,251.23933333333335,,trawlers,Test,-4259153255367506121
224095620,23.0,118.0,169.957,,set_longlines,Training,-4259150255354506141
224095660,23.1,68.21,235.37333333333333,,trawlers,Training,-4259150255358506121
224095770,20.78,50.9,275.84000000000003,,trawlers,Test,-4259149255357506127
224096140,22.84,85.99,132.39999999999998,,trawlers,Test,-5259130255237506029
224096160,27.600000190000003,174.8,404.56,,trawlers,Test,-5259130255239506019
224096290,23.32,108.66,301.58000000000004,,trawlers,Training,-5259131255240506029
224096320,23.79,79.0,355.50300000000004,,trawlers,Test,-5259132255251506005
224096430,19.71,107.05,147.115,,trawlers,Training,-5259133255258505985
224096480,21.57,41.89,74.26,,trawlers,Test,-5259133255251506014
224096490,14.6,16.32,64.72666666666667,,trollers|set_gillnets,Training,-5259133255252506015
224096550,15.97,22.134999999999998,84.56,,set_gillnets,Test,-5259134255236505944
224096680,18.0,33.69,198.60500000000002,,set_longlines,Training,-5259135255247506048
224096830,22.0,58.0,177.346,,purse_seines,Training,-5259137255250505925
224096840,28.18,184.0,295.59,,drifting_longlines,Training,-5259137255255506038
