mmsi,label,length,engine_power,tonnage,split,source
232002574,unknown_not_fishing,,,,Training,verify5and24_20160502
232003052,unknown_not_fishing,,,,Training,verify5and24_20160502
232003258,trawlers,22.940000000000001,499.0,163.0,Test,eu_processed
232003391,passenger,,,,Training,verify5and24_20160502
232003506,unknown_not_fishing,,,,Training,verify5and24_20160502
232003540,trawlers,21.280000000000001,464.0,138.0,Training,eu_processed
232003630,set_gillnets,18.75,325.0,131.0,Training,eu_processed
232003730,trawlers,17.199999999999999,279.0,76.0,Test,eu_processed
232003832,pots_and_traps,17.289999999999999,171.0,43.0,Training,eu_processed
232003860,trawlers,26.5,382.0,299.0,Test,eu_processed
232004081,pots_and_traps,18.199999999999999,298.0,108.0,Training,eu_processed
232004150,trawlers,19.809999999999999,235.0,103.0,Training,eu_processed
232004190,trawlers,24.800000000000001,741.0,309.0,Test,eu_processed
232004336,set_gillnets,21.219999999999999,171.0,66.0,Training,eu_processed
232004360,trawlers,18.210000000000001,208.0,86.0,Test,eu_processed
232004399,unknown_not_fishing,,,,Training,verify5and24_20160502
232004501,trawlers,18.289999999999999,335.0,80.0,Test,eu_processed
232004518,passenger,,,,Training,KristinaManualClassification
232004523,trawlers,26.359999999999999,373.0,124.0,Training,eu_processed
232004538,pots_and_traps,12.199999999999999,187.0,25.649999999999999,Training,eu_processed
232004618,trawlers,21.23,357.0,132.0,Training,eu_processed
232004630,cargo,,,,Test,KnownVesselCargoTanker
232004676,trawlers,17.07,186.5,52.0,Test,eu_processed
232004700,trawlers,28.0,745.0,188.0,Training,eu_processed
232004729,pots_and_traps,17.98,180.0,114.0,Test,eu_processed
232004735,pots_and_traps,17.68,335.69999999999999,62.969999999999999,Test,eu_processed
232004741,trawlers,18.25,335.69999999999999,96.0,Test,eu_processed
232004751,unknown_not_fishing,,,,Training,verify5and24_20160502
232004770,trawlers,16.98,238.0,74.0,Training,eu_processed
232004846,trawlers,21.100000000000001,403.0,112.0,Training,eu_processed
232004906,trawlers,18.25,372.0,85.0,Training,eu_processed
232004918,trawlers,21.420000000000002,351.0,116.0,Test,eu_processed
232004947,trawlers,17.02,244.0,54.0,Test,eu_processed
232004960,passenger,,,,Training,KristinaManualClassification
232005120,drifting_longlines|set_longlines,26.75,619.0,302.0,Training,clav_v10_processed;eu_processed
232005290,trawlers,21.32,373.0,143.0,Training,eu_processed
232005340,trawlers,17.07,215.0,80.0,Test,eu_processed
232005410,trawlers,33.530000000000001,746.0,203.0,Test,clav_v10_processed;eu_processed
232005420,trawlers,30.399999999999999,588.0,171.0,Training,eu_processed
232005460,trawlers,26.149999999999999,221.0,105.0,Training,eu_processed
232005520,trawlers,26.199999999999999,507.0,151.0,Training,eu_processed
232005550,trawlers,24.350000000000001,421.0,144.0,Test,eu_processed
232005610,trawlers,32.82,671.0,208.19999999999999,Training,eu_processed
232005630,trawlers,34.780000000000001,749.0,237.0,Test,eu_processed
232005650,trawlers,26.199999999999999,515.0,121.0,Test,eu_processed
232005670,trawlers,24.199999999999999,447.0,112.0,Test,eu_processed
232005700,set_gillnets|trawlers,26.219999999999999,447.0,134.0,Training,clav_v10_processed;eu_processed
232005750,trawlers,25.989999999999998,559.5,104.0,Training,eu_processed
232005775,trawlers,26.260000000000002,611.0,131.0,Training,eu_processed
232005800,trawlers,28.600000000000001,493.0,125.0,Test,clav_v10_processed;eu_processed
232005840,trawlers,29.800000000000001,608.0,153.0,Training,eu_processed
232005890,trawlers,26.149999999999999,611.0,135.0,Test,eu_processed
232005920,trawlers,29.850000000000001,563.0,153.0,Test,eu_processed
232006030,trawlers,37.75,1492.0,373.0,Training,eu_processed
232006050,trawlers,40.0,1343.0,428.0,Test,clav_v10_processed;eu_processed
232006060,trawlers,36.5,1325.0,312.0,Test,eu_processed
232006130,trawlers,26.0,718.0,421.0,Training,eu_processed
232006240,trawlers,26.539999999999999,428.0,251.0,Test,eu_processed
232006270,set_gillnets,35.399999999999999,597.0,322.0,Training,eu_processed
232006310,trawlers,26.100000000000001,559.0,158.0,Test,clav_v10_processed;eu_processed
232006380,trawlers,27.530000000000001,596.79999999999995,139.0,Test,eu_processed
232006410,trawlers,25.050000000000001,369.0,91.0,Training,eu_processed
232006490,set_gillnets,38.060000000000002,500.0,263.0,Test,eu_processed
232006500,drifting_longlines,38.590000000000003,,260.0,Test,clav_v10_processed
232006590,set_gillnets,38.200000000000003,746.0,307.0,Training,clav_v10_processed;eu_processed
232006620,set_gillnets|set_longlines,37.659999999999997,552.0,299.23000000000002,Training,clav_v10_processed;eu_processed
232006730,trawlers,40.0,1471.0,418.0,Test,clav_v10_processed;eu_processed
232006740,trawlers,19.68,295.0,89.0,Training,eu_processed
232006810,set_gillnets|set_longlines,31.260000000000002,393.0,226.0,Training,clav_v10_processed;eu_processed
232006820,set_gillnets|set_longlines,31.120000000000001,551.0,254.0,Training,clav_v10_processed;eu_processed
232006830,drifting_longlines|set_longlines,38.25,741.0,390.0,Training,clav_v10_processed;eu_processed
232006840,set_gillnets,27.300000000000001,298.0,200.0,Training,clav_v10_processed;eu_processed
232006940,trawlers,26.0,710.0,302.0,Training,clav_v10_processed;eu_processed
232006960,pots_and_traps,18.350000000000001,317.0,122.0,Test,eu_processed
232007030,drifting_longlines|set_longlines,29.300000000000001,471.0,223.0,Training,clav_v10_processed;eu_processed
232007060,trawlers,16.039999999999999,195.87,108.0,Training,eu_processed
232007140,drifting_longlines|set_longlines,32.310000000000002,522.0,290.0,Training,clav_v10_processed;eu_processed
232007250,set_longlines,28.129999999999999,220.0,203.0,Test,eu_processed
232007300,trawlers,26.190000000000001,625.0,244.0,Training,clav_v10_processed;eu_processed
232007390,set_gillnets|trawlers,29.100000000000001,675.13,215.0,Training,clav_v10_processed;eu_processed
232007590,sailing,,,,Training,verify5and24_20160502
232007630,trawlers,24.449999999999999,415.5,171.0,Test,eu_processed
232007650,trawlers,26.300000000000001,,,Training,clav_v10_processed
232007970,trawlers,24.940000000000001,406.0,156.0,Test,clav_v10_processed;eu_processed
232008020,trawlers,40.200000000000003,1880.0,667.0,Test,clav_v10_processed;eu_processed
232010878,unknown_not_fishing,,,,Training,verify5and24_20160502
232064000,tanker,,,,Training,KnownVesselCargoTanker
232079000,cargo,,,,Training,KnownVesselCargoTanker
232091000,trawlers,21.199999999999999,518.0,189.0,Training,eu_processed
232095000,tanker,,,,Test,KristinaManualClassification
232106000,trawlers,30.57,543.0,176.0,Test,eu_processed
232148000,trawlers,23.239999999999998,600.0,173.0,Training,eu_processed
232159000,unknown_not_fishing,,,,Training,verify5and24_20160502
232204000,passenger,,,,Training,KristinaManualClassification
232240000,cargo,,,,Test,KristinaManualClassification
232287000,unknown_not_fishing,,,,Training,verify5and24_20160502
232311959,unknown_not_fishing,,,,Training,verify5and24_20160502
232326000,drifting_longlines|set_gillnets,35.280000000000001,485.0,315.0,Training,clav_v10_processed;eu_processed
232328000,trawlers,24.260000000000002,738.0,266.0,Test,eu_processed
232343000,passenger,,,,Training,verify5and24_20160502
232398000,sailing,,,,Training,verify5and24_20160502
232461600,unknown_not_fishing,,,,Training,verify5and24_20160502
232480000,cargo,,,,Training,KristinaManualClassification
232503000,trawlers,56.170000000000002,2949.0,1349.0,Training,eu_processed
232555000,trawlers,55.5,,,Training,Seismic Pybossa Tasks;clav_v10_processed
232585000,unknown_not_fishing,,,,Training,verify5and24_20160502
232611329,trawlers,19.0,402.68000000000001,125.0,Test,eu_processed
232627000,trawlers,34.899999999999999,855.0,375.0,Training,eu_processed
232697000,unknown_not_fishing,,,,Training,verify5and24_20160502
232711000,trawlers,26.210000000000001,466.0,154.0,Test,eu_processed
232716000,unknown_not_fishing,,,,Training,verify5and24_20160502
232746000,trawlers,40.0,1960.0,611.0,Training,clav_v10_processed;eu_processed
232747000,passenger,,,,Training,KristinaManualClassification
232806000,trawlers,26.210000000000001,475.0,187.0,Training,clav_v10_processed;eu_processed
232872000,cargo,,,,Test,KristinaManualClassification
232877000,cargo,,,,Test,KnownVesselCargoTanker
232913000,trawlers,60.200000000000003,,1332.0,Training,clav_v10_processed
232971000,cargo,,,,Test,KnownVesselCargoTanker
233063000,unknown_not_fishing,,,,Training,verify5and24_20160502
233098000,other_fishing,26.640000000000001,511.0,222.0,Training,eu_processed
233190000,trawlers,26.699999999999999,428.0,251.0,Test,clav_v10_processed;eu_processed
233234000,cargo,,,,Training,KnownVesselCargoTanker
233282000,trawlers,25.940000000000001,462.0,177.0,Training,eu_processed
233296000,trawlers,23.899999999999999,585.0,184.0,Test,eu_processed
233308000,trawlers,26.539999999999999,525.92999999999995,284.0,Training,clav_v10_processed;eu_processed
233344000,trawlers,27.0,514.0,269.0,Training,clav_v10_processed;eu_processed
233345000,trawlers,26.23,596.0,168.0,Training,clav_v10_processed;eu_processed
233353000,trawlers,26.609999999999999,616.0,235.0,Training,eu_processed
233414000,other_fishing,25.940000000000001,428.0,177.0,Training,eu_processed
233433000,trawlers,25.91,511.0,195.0,Test,eu_processed
233450000,trawlers,29.16,588.0,215.0,Training,clav_v10_processed;eu_processed
233486000,trawlers,20.75,399.0,171.0,Test,eu_processed
233586000,trawlers,16.460000000000001,257.0,88.0,Test,eu_processed
23361900,other_fishing|purse_seines,26.609999999999999,514.0,235.0,Training,clav_v10_processed;eu_processed
233635000,trawlers,23.5,413.0,198.0,Training,eu_processed
233651000,trawlers,27.399999999999999,735.0,286.0,Test,clav_v10_processed;eu_processed
233659000,trawlers,60.82,2461.8000000000002,1871.0,Training,Seismic Pybossa Tasks;clav_v10_processed;eu_processed
233661000,trawlers,24.539999999999999,537.30999999999995,192.0,Training,eu_processed
233694000,seismic_vessel,64.400000000000006,,,Test,Seismic Pybossa Tasks;WorldwideSeismicVesselDatabase4Dec15
233714000,trawlers,27.41,709.0,349.0,Test,clav_v10_processed;eu_processed
233805000,trawlers,24.82,537.0,270.0,Test,eu_processed
233807000,trawlers,23.379999999999999,500.0,145.0,Test,eu_processed
233815000,trawlers,30.199999999999999,745.09000000000003,180.0,Training,eu_processed
233820000,trawlers,18.23,369.0,116.0,Test,eu_processed
233826000,trawlers,20.940000000000001,399.0,158.0,Training,eu_processed
233860000,trawlers,25.899999999999999,511.0,213.0,Training,eu_processed
233883000,other_fishing,23.600000000000001,420.0,176.03999999999999,Training,eu_processed
233937000,trawlers,26.0,616.0,172.0,Test,eu_processed
233973000,other_fishing,19.809999999999999,298.0,113.0,Test,eu_processed
233975000,trawlers,27.690000000000001,977.0,399.0,Training,eu_processed
234002000,trawlers,25.93,745.0,335.0,Training,eu_processed
234013000,trawlers,20.600000000000001,406.0,172.0,Training,eu_processed
234014000,trawlers,17.640000000000001,244.0,87.0,Training,eu_processed
234023000,trawlers,69.200000000000003,,,Test,clav_v10_processed
234052000,trawlers,24.300000000000001,738.0,268.0,Test,KristinaManualClassification;eu_processed
234056000,cargo,,,,Training,KnownVesselCargoTanker
234079000,trawlers,18.039999999999999,375.0,121.0,Training,eu_processed
234084000,unknown_not_fishing,,,,Training,verify5and24_20160502
234091000,trawlers,18.600000000000001,413.0,136.0,Training,eu_processed
234093000,trawlers,18.25,305.0,104.0,Test,eu_processed
234094594,trawlers,25.710000000000001,,,Test,clav_v10_processed
234122000,trawlers,26.609999999999999,578.0,241.0,Test,clav_v10_processed;eu_processed
234124000,trawlers,25.710000000000001,527.0,222.0,Training,eu_processed
234167000,trawlers,21.309999999999999,383.0,164.0,Test,eu_processed
234203000,trawlers,44.939999999999998,1850.0,748.0,Training,eu_processed
234234000,tanker,,,,Test,KnownVesselCargoTanker
234299000,cargo,,,,Training,KnownVesselCargoTanker
234340000,trawlers,64.400000000000006,,,Test,clav_v10_processed
234341000,trawlers,68.599999999999994,3440.0,2060.0,Test,clav_v10_processed;eu_processed
234368000,unknown_not_fishing,,,,Training,verify5and24_20160502
234383000,set_gillnets,18.280000000000001,373.0,144.0,Test,eu_processed
234586000,unknown_not_fishing,,,,Training,verify5and24_20160502
234597000,unknown_not_fishing,,,,Training,verify5and24_20160502
234690000,trawlers,20.850000000000001,328.0,158.0,Test,eu_processed
234702000,sailing,,,,Training,verify5and24_20160502
234705000,trawlers,25.890000000000001,403.0,206.0,Training,eu_processed
234771000,trawlers,21.199999999999999,347.0,178.0,Training,eu_processed
234781000,trawlers,20.210000000000001,399.0,146.0,Training,eu_processed
234805000,trawlers,21.219999999999999,438.0,180.0,Test,eu_processed
234806000,trawlers,17.309999999999999,335.0,100.0,Training,eu_processed
234839000,trawlers,16.75,369.0,125.73,Test,eu_processed
234863000,trawlers,18.469999999999999,219.0,74.560000000000002,Test,eu_processed
234879000,trawlers,42.0,1492.0,477.0,Training,eu_processed
234889000,tanker,,,,Test,KristinaManualClassification
234896000,trawlers,24.260000000000002,,,Training,clav_v10_processed
2349,drifting_longlines,,,,Training,Trawlers in central Pacific
234900000,trawlers,24.350000000000001,570.0,216.0,Training,eu_processed
234903000,trawlers,19.449999999999999,272.0,86.0,Test,eu_processed
234904000,trawlers,27.41,663.26999999999998,354.0,Test,eu_processed
234908000,trawlers,18.109999999999999,530.0,126.0,Test,eu_processed
234912000,trawlers,22.07,373.0,140.24000000000001,Training,eu_processed
234921000,trawlers,16.0,271.0,90.0,Test,eu_processed
234927000,trawlers,22.359999999999999,459.0,180.0,Training,eu_processed
234937000,trawlers,20.899999999999999,470.0,174.0,Training,eu_processed
234946562,trawlers,23.129999999999999,403.0,131.0,Test,eu_processed
234999055,trawlers,25.91,514.0,208.0,Training,eu_processed
234999060,trawlers,23.02,500.0,168.0,Test,eu_processed
234999151,trawlers,19.350000000000001,366.5,45.170000000000002,Training,eu_processed
234999155,trawlers,19.170000000000002,231.0,57.0,Test,eu_processed
234999157,trawlers,16.420000000000002,164.0,50.0,Test,eu_processed
234999177,trawlers,16.600000000000001,129.0,42.0,Test,eu_processed
234999260,other_fishing,21.77,187.0,74.0,Test,eu_processed
235000097,trawlers,27.469999999999999,731.0,362.0,Training,clav_v10_processed;eu_processed
235000150,trawlers,18.27,350.5,133.0,Training,eu_processed
235000170,trawlers,19.0,501.0,161.0,Test,eu_processed
235000270,trawlers,19.899999999999999,496.0,195.0,Training,eu_processed
235000360,trawlers,30.550000000000001,,,Test,clav_v10_processed
235000476,trawlers,16.489999999999998,179.0,42.0,Test,eu_processed
235000480,trawlers,36.75,739.0,413.0,Test,eu_processed
235000525,trawlers,16.890000000000001,221.0,53.0,Training,eu_processed
235000560,trawlers,17.780000000000001,249.0,112.34,Training,eu_processed
235000573,trawlers,14.960000000000001,184.0,35.57,Training,eu_processed
235000604,trawlers,16.920000000000002,172.0,56.0,Training,eu_processed
235000620,trawlers,21.34,399.0,165.41999999999999,Training,eu_processed
235000623,trawlers,16.949999999999999,221.0,48.729999999999997,Test,eu_processed
235000640,pots_and_traps,19.129999999999999,235.0,82.980000000000004,Training,eu_processed
235000670,trawlers,20.800000000000001,600.0,189.0,Training,eu_processed
235000676,trawlers,16.789999999999999,276.0,66.0,Training,eu_processed
235000710,set_gillnets,18.91,186.0,60.0,Test,eu_processed
235000743,trawlers,23.210000000000001,525.0,195.0,Test,eu_processed
235000760,set_gillnets,20.100000000000001,171.5,83.0,Test,eu_processed
235000820,set_gillnets,35.700000000000003,529.0,286.0,Training,clav_v10_processed;eu_processed
235000830,trawlers,26.399999999999999,,,Training,clav_v10_processed
235000840,trawlers,18.399999999999999,278.0,127.0,Training,eu_processed
235000843,trawlers,20.030000000000001,279.0,99.0,Training,eu_processed
235000867,trawlers,16.399999999999999,221.0,44.0,Test,eu_processed
235000887,trawlers,16.760000000000002,231.0,41.0,Training,eu_processed
235000890,trawlers,14.640000000000001,224.22,49.299999999999997,Training,eu_processed
235000891,trawlers,16.82,140.31,46.0,Test,eu_processed
235000897,trawlers,20.5,335.0,86.0,Training,eu_processed
235000900,trawlers,23.989999999999998,448.0,158.0,Test,eu_processed
235000910,trawlers,23.98,447.0,193.0,Test,eu_processed
235000942,trawlers,16.420000000000002,299.0,78.0,Training,eu_processed
235000951,trawlers,17.82,111.0,51.0,Training,eu_processed
235001005,trawlers,16.039999999999999,280.0,62.200000000000003,Training,eu_processed
235001029,trawlers,18.5,280.0,93.0,Test,eu_processed
235001050,trawlers,26.879999999999999,577.0,254.0,Test,clav_v10_processed;eu_processed
235001140,pots_and_traps,18.350000000000001,317.0,89.180000000000007,Training,eu_processed
235001239,trawlers,51.439999999999998,2160.0,1059.0,Test,clav_v10_processed;eu_processed
235001270,pots_and_traps,14.99,131.5,35.850000000000001,Training,eu_processed
235001280,trawlers,23.469999999999999,500.0,230.0,Test,eu_processed
235001320,trawlers,26.5,547.0,237.0,Training,eu_processed
235001340,trawlers,19.899999999999999,532.0,195.0,Training,eu_processed
235001390,trawlers,24.800000000000001,862.0,309.0,Test,eu_processed
235001425,unknown_not_fishing,,,,Training,verify5and24_20160502
235001428,trawlers,16.989999999999998,145.0,38.0,Training,eu_processed
235001440,trawlers,18.800000000000001,298.0,111.0,Training,eu_processed
235001497,trawlers,15.18,191.0,36.0,Training,eu_processed
235001525,trawlers,28.5,447.0,92.0,Test,eu_processed
235001620,pots_and_traps,24.5,401.0,258.0,Test,eu_processed
235001650,trawlers,20.890000000000001,485.0,157.0,Training,eu_processed
235001670,trawlers,20.800000000000001,410.0,173.0,Test,eu_processed
235001680,trawlers,18.420000000000002,373.0,97.0,Training,eu_processed
235001766,trawlers,19.809999999999999,317.0,76.0,Training,eu_processed
235001770,trawlers,51.439999999999998,2160.0,1068.0,Training,eu_processed
235001800,pots_and_traps,22.5,399.80000000000001,185.0,Training,eu_processed
235001810,other_fishing|trawlers,26.0,725.0,252.0,Training,clav_v10_processed;eu_processed
235001820,trawlers,23.949999999999999,735.0,246.0,Training,eu_processed
235001823,trawlers,14.039999999999999,127.0,17.09,Test,eu_processed
235001841,pots_and_traps,17.030000000000001,183.81999999999999,53.0,Training,eu_processed
235001860,other_fishing,24.41,500.0,201.0,Training,eu_processed
235001890,other_fishing,16.5,249.0,95.0,Training,eu_processed
235002022,trawlers,39.149999999999999,,,Training,clav_v10_processed
235002029,trawlers,14.93,179.0,29.41,Test,eu_processed
235002051,trawlers,24.699999999999999,372.0,227.0,Training,clav_v10_processed;eu_processed
235002070,purse_seines|trawlers,24.559999999999999,403.0,192.0,Training,clav_v10_processed;eu_processed
235002082,pots_and_traps,14.31,70.0,20.25,Training,eu_processed
235002165,trawlers,26.289999999999999,221.0,149.0,Training,eu_processed
235002260,trawlers,18.25,297.0,106.0,Training,eu_processed
235002274,trawlers,15.52,221.0,42.0,Training,eu_processed
235002330,trawlers,22.850000000000001,480.0,206.0,Training,eu_processed
235002430,trawlers,17.07,235.0,75.0,Training,eu_processed
235002470,trawlers,16.699999999999999,363.0,106.0,Test,eu_processed
235002480,trawlers,16.699999999999999,375.0,106.0,Training,eu_processed
235002490,trawlers,16.77,358.0,116.0,Training,eu_processed
235002499,trawlers,17.109999999999999,299.80000000000001,56.0,Training,eu_processed
235002500,trawlers,19.899999999999999,521.0,195.0,Training,eu_processed
235002522,trawlers,16.5,184.19999999999999,36.0,Test,eu_processed
235002560,set_gillnets,14.9,202.0,33.159999999999997,Training,eu_processed
235002680,trawlers,15.58,195.0,47.0,Training,eu_processed
235002690,trawlers,28.0,1060.0,468.0,Test,clav_v10_processed;eu_processed
235002718,trawlers,20.34,451.0,104.0,Training,eu_processed
235002743,trawlers,18.100000000000001,221.0,47.0,Test,eu_processed
235002800,trawlers,23.969999999999999,220.0,152.0,Test,eu_processed
235002820,trawlers,23.800000000000001,220.0,128.0,Training,eu_processed
235002830,trawlers,22.199999999999999,220.0,136.0,Test,eu_processed
235002870,trawlers,17.129999999999999,220.0,65.0,Test,eu_processed
235002916,pots_and_traps,17.73,235.0,38.0,Training,eu_processed
235002997,trawlers,16.649999999999999,172.0,54.0,Training,eu_processed
235003110,trawlers,23.710000000000001,485.0,227.0,Test,eu_processed
235003150,trawlers,17.600000000000001,435.0,130.0,Training,eu_processed
235003170,trawlers,36.600000000000001,746.0,432.0,Training,clav_v10_processed;eu_processed
235003310,set_gillnets,16.600000000000001,268.0,159.0,Test,eu_processed
235003330,trawlers,22.800000000000001,430.0,136.0,Training,eu_processed
235003348,passenger,,,,Training,verify5and24_20160502
235003355,pots_and_traps,14.390000000000001,149.0,26.82,Training,eu_processed
235003424,trawlers,25.399999999999999,221.0,83.0,Training,clav_v10_processed;eu_processed
235003460,trawlers,17.989999999999998,375.24000000000001,171.0,Training,eu_processed
235003598,trawlers,17.600000000000001,272.0,70.0,Training,eu_processed
235003635,trawlers,16.760000000000002,215.0,37.0,Training,eu_processed
235003642,unknown_not_fishing,,,,Training,verify5and24_20160502
235003653,trawlers,18.09,279.0,65.0,Test,eu_processed
235003678,trawlers,17.199999999999999,128.0,40.0,Test,eu_processed
235003728,trawlers,17.07,212.0,55.0,Training,eu_processed
235003760,trawlers,14.0,179.0,31.969999999999999,Test,eu_processed
235003785,trawlers,18.43,171.58000000000001,68.0,Test,eu_processed
235003825,trawlers,16.48,202.0,52.0,Test,eu_processed
235003850,trawlers,26.550000000000001,634.0,246.0,Test,eu_processed
235003891,pots_and_traps|set_gillnets,14.970000000000001,131.0,31.719999999999999,Training,eu_processed
235003910,cargo,,,,Test,KristinaManualClassification
235003953,trawlers,17.800000000000001,130.0,40.0,Test,eu_processed
235003969,trawlers,17.609999999999999,145.0,51.0,Training,eu_processed
235004005,trawlers,16.550000000000001,186.5,42.0,Test,eu_processed
235004070,pots_and_traps,17.760000000000002,256.0,101.0,Test,eu_processed
235004076,trawlers,16.609999999999999,171.0,52.0,Training,eu_processed
235004110,drifting_longlines|set_gillnets,39.240000000000002,882.0,481.0,Training,clav_v10_processed;eu_processed
235004129,trawlers,18.149999999999999,220.0,46.0,Test,eu_processed
235004140,trawlers,35.770000000000003,745.0,328.0,Training,eu_processed
235004256,trawlers,16.66,198.0,47.0,Training,eu_processed
235004290,trawlers,15.75,345.0,95.0,Training,eu_processed
235004300,trawlers,34.079999999999998,1320.0,604.0,Training,eu_processed
235004366,unknown_not_fishing,,,,Training,verify5and24_20160502
235004378,pots_and_traps,16.539999999999999,239.0,43.0,Training,eu_processed
235004390,trawlers,40.200000000000003,1500.0,454.0,Training,clav_v10_processed;eu_processed
235004420,trawlers,18.260000000000002,425.0,120.0,Test,eu_processed
235004421,trawlers,16.510000000000002,187.0,37.0,Training,eu_processed
235004476,pots_and_traps|set_gillnets,14.390000000000001,95.0,23.59,Training,eu_processed
235004600,trawlers,20.82,375.0,86.0,Test,eu_processed
235004610,trawlers,20.870000000000001,445.0,127.0,Training,eu_processed
235004690,trawlers,61.5,5017.79,1632.0,Test,eu_processed
235004700,trawlers,61.5,5012.0,1632.0,Training,clav_v10_processed;eu_processed
235004730,trawlers,21.300000000000001,526.0,189.0,Test,eu_processed
235004740,other_fishing,19.010000000000002,294.0,70.0,Training,eu_processed
235004900,trawlers,18.07,221.0,108.0,Training,eu_processed
235004920,trawlers,18.539999999999999,377.0,152.0,Test,eu_processed
235004940,trawlers,17.940000000000001,405.0,109.0,Test,eu_processed
235005014,trawlers,30.98,300.0,78.0,Training,eu_processed
235005059,trawlers,16.800000000000001,128.0,41.0,Test,eu_processed
235005100,trawlers,49.0,,,Training,clav_v10_processed
235005115,unknown_not_fishing,,,,Training,verify5and24_20160502
235005150,set_gillnets,18.02,357.0,130.0,Training,eu_processed
235005245,unknown_not_fishing,,,,Training,verify5and24_20160502
235005282,trawlers,14.949999999999999,214.0,50.719999999999999,Training,eu_processed
235005319,trawlers,19.960000000000001,249.0,56.0,Training,eu_processed
235005350,trawlers,42.359999999999999,1492.0,499.0,Training,clav_v10_processed;eu_processed
235005510,trawlers,32.200000000000003,,,Training,clav_v10_processed
235005640,trawlers,32.100000000000001,,,Test,clav_v10_processed
235005740,trawlers,43.969999999999999,1500.0,527.0,Test,clav_v10_processed;eu_processed
235005770,trawlers,42.0,1790.0,477.0,Training,clav_v10_processed;eu_processed
235005820,trawlers,34.600000000000001,531.0,320.0,Test,clav_v10_processed;eu_processed
235005900,trawlers,19.0,447.0,179.0,Training,eu_processed
235005947,trawlers,17.850000000000001,149.0,55.869999999999997,Test,eu_processed
235005980,set_gillnets,14.970000000000001,205.0,45.729999999999997,Training,eu_processed
235006100,trawlers,14.949999999999999,298.0,47.0,Training,eu_processed
235006150,trawlers,28.039999999999999,557.0,165.0,Training,clav_v10_processed;eu_processed
235006280,trawlers,64.0,4500.0,1759.0,Test,clav_v10_processed;eu_processed
235006350,cargo,,,,Test,KristinaManualClassification
235006480,pots_and_traps,16.949999999999999,286.0,132.0,Test,eu_processed
235006500,trawlers,66.599999999999994,5060.0,2194.0,Test,eu_processed
235006716,trawlers,21.34,466.0,160.0,Training,eu_processed
235006737,trawlers,16.899999999999999,172.0,47.0,Training,eu_processed
235006840,set_gillnets,22.649999999999999,384.0,198.0,Test,eu_processed
235006880,drifting_longlines,46.825000000000003,720.0,468.0,Training,clav_v10_processed;eu_processed
235006892,trawlers,16.27,272.0,47.0,Training,eu_processed
235006941,trawlers,14.99,134.0,40.729999999999997,Training,eu_processed
235007070,trawlers,22.18,220.0,126.0,Training,eu_processed
235007080,trawlers,19.899999999999999,401.0,195.0,Training,eu_processed
235007100,trawlers,14.949999999999999,221.0,45.640000000000001,Training,eu_processed
235007140,passenger,,,,Training,KristinaManualClassification
235007143,pots_and_traps,18.399999999999999,216.0,62.0,Training,eu_processed
235007144,trawlers,20.66,205.0,58.0,Test,eu_processed
235007170,trawlers,22.949999999999999,480.0,172.0,Test,eu_processed
235007300,set_gillnets,39.82,644.0,349.0,Training,clav_v10_processed;eu_processed
235007379,trawlers,16.920000000000002,309.0,56.0,Test,eu_processed
235007413,tanker,,,,Test,KnownVesselCargoTanker
235007418,trawlers,15.9,201.0,35.0,Test,eu_processed
235007420,trawlers,14.949999999999999,339.0,52.630000000000003,Test,eu_processed
235007455,trawlers,16.699999999999999,220.0,46.0,Test,eu_processed
235007462,trawlers,17.899999999999999,279.0,96.0,Training,eu_processed
235007552,trawlers,22.800000000000001,468.98000000000002,151.0,Test,eu_processed
235007570,trawlers,34.0,855.0,205.0,Test,eu_processed
235007575,trawlers,18.0,197.72,47.0,Training,eu_processed
235007600,drifting_longlines,40.350000000000001,,353.0,Training,clav_v10_processed
235007745,trawlers,17.989999999999998,369.0,97.0,Test,eu_processed
235007790,cargo,,,,Training,KristinaManualClassification
235007795,unknown_not_fishing,,,,Training,verify5and24_20160502
235007808,unknown_not_fishing,,,,Training,verify5and24_20160502
235007809,unknown_not_fishing,,,,Training,verify5and24_20160502
235007860,trawlers,40.25,1470.0,474.0,Training,eu_processed
235007904,trawlers,14.699999999999999,154.0,33.240000000000002,Training,eu_processed
235007912,trawlers,18.510000000000002,368.0,106.0,Training,eu_processed
235007960,trawlers,22.859999999999999,369.0,167.0,Test,eu_processed
235007968,pots_and_traps,15.93,172.0,37.0,Training,eu_processed
235008020,trawlers,30.5,885.0,370.0,Test,eu_processed
235008030,trawlers,16.579999999999998,283.0,60.25,Test,eu_processed
235008047,trawlers,14.449999999999999,163.0,37.159999999999997,Training,eu_processed
235008063,trawlers,33.259999999999998,373.0,76.0,Training,eu_processed
235008172,trawlers,20.579999999999998,290.38999999999999,103.0,Test,eu_processed
235008217,trawlers,19.809999999999999,328.0,137.0,Training,eu_processed
235008380,pots_and_traps,16.949999999999999,272.0,105.0,Test,eu_processed
235008440,tanker,,,,Test,KnownVesselCargoTanker
235008454,trawlers,11.4,200.0,29.059999999999999,Training,eu_processed
235008665,trawlers,23.98,221.0,97.0,Training,eu_processed
235008669,trawlers,19.969999999999999,221.0,73.0,Test,eu_processed
235008854,sailing,,,,Test,verify5and24_20160502
235008860,trawlers,25.899999999999999,579.0,217.0,Training,clav_v10_processed;eu_processed
